AI ML,Agreeableness,Business Analysis,Communication skills,Computer Architecture,Computer Forensics Fundamentals,Conscientousness,Conversation,Cyber Security,Data Science,Database Fundamentals,Distributed Computing Systems,Emotional_Range,Extraversion,Graphics Designing,Hedonism,Information Security Specialist,Networking,Openness,Openness to Change,Programming Skills,Project Management,Self-enhancement,Self-transcendence,Software Development,Software Engineering,Technical Communication,Troubleshooting skills,label
5.438070794270482,0.0,3.8488341243380875,4,3.9432776649149948,4.041919133006902,0.13032485808622923,0.21104358013757787,3.898413271314863,5.345655366166769,4.152947198916561,3.9879981410305096,0.5185435413514253,0.10683631052055989,3.8404617712701845,0.130588703136447,,3.8846769014596143,0.8850022198214127,0.44235126441414147,5.3787157609014615,3.8367319959040285,0.09548498364708513,0.10218413606842941,3.8269631464541796,4.822888233178034,3.9658866519733342,4.02111005099682,AI ML Specialist
5.226429514434627,0.20265543188865645,4.014672302122784,4,0.057311528231230924,3.8765828356370187,0.5638889058852308,0.0,4.170700205489037,5.512143208366268,4.167472119443581,3.9178962239086252,0.5423054450130305,0.5790167456308157,3.920863964034089,0.09560579051646649,,3.844573642056234,0.9666295933598197,0.3465287888824031,5.39556075946711,3.8861995803288156,0.13199198630092987,0.011714352385582716,3.848432005149159,4.4861169419760865,3.946159889833082,4.103317183027886,AI ML Specialist
5.363997110863913,0.23996105297681733,4.122859750771597,3,4.174615898075258,3.930420734989045,0.27932194599028815,0.005061761500352341,4.1154611805352355,4.521605873593066,4.018843656511579,3.8110814575875693,0.7971150615621019,0.28690923554790276,3.866470066629483,0.23013401110445372,,3.824244052947795,0.8979631789134228,0.3788501692975439,4.819135173667551,4.136589769796863,0.23112776547990452,0.28244199751058574,4.0405101239818615,4.324800703841491,3.961612137535135,3.8177352568083838,AI ML Specialist
5.405918417122027,0.09773146003008443,4.917290847357054,5,4.963099034953447,5.195747736299225,0.23010266664939039,0.22067900827502684,4.84697913614141,5.924532224636173,4.805465203587085,4.94370988930215,0.6663726073924048,0.2273342948451523,4.96850197579638,0.17001639024173912,,4.911643277433036,0.7210321880046303,0.517846368389992,5.032298933111755,5.045374795155571,0.40187619705044847,0.05506948687764787,5.174000659742597,4.681690364320552,4.811807638638292,5.018740782970439,AI ML Specialist
5.531520290987524,0.0,3.801790082865342,4,3.9621892682437894,1.1783670202970902,0.557467019700461,0.10995006502351459,4.059682248555293,4.901237208495665,4.149614096527034,3.8083359395536425,0.819077894264846,0.23582083836091688,3.898456567089116,0.07865883684131483,,3.8086794588324207,0.8560452635827882,0.5017041333744655,4.920398492409284,3.8314231860883745,0.4543212637556681,0.24102583250846724,4.020039019954318,4.264158116522893,3.8716603681309674,4.167739579205629,AI ML Specialist
5.260395924371433,0.13112124593615293,3.152581243564557,3,2.8512767793568723,3.169327803437472,0.5101076080020659,0.0,2.998946346198006,5.253567684570362,2.960553468969453,2.95071933230949,0.4059138832289665,0.40779216245023187,2.94139375061166,0.2490621195083355,,3.1238407058369173,0.9486391405317718,0.33039762177599097,5.391010460150322,3.197838773099642,0.3837737078347843,0.11786852452410385,3.09048321237127,4.581981950205641,0.19132927370538594,3.054469979156756,AI ML Specialist
5.639695372002096,0.0,0.029457337311106946,0,0.0,0.048903054043711286,0.3486519782386822,0.29302158574501347,2.1037971502168626,5.9705954255091545,0.0,0.0,0.49765505867844306,0.19623981963517984,0.01663208013819656,0.23147423583306648,,0.039948809966186355,0.9646377382145278,0.0,4.595378663825017,0.1936970676451668,0.49540018490711546,0.0,0.025442563332950696,4.9759260835848975,0.0,0.0,AI ML Specialist
5.536112433712526,0.310915859773501,4.080547630973473,4,3.8970011780120117,3.9803325506428098,0.46206414913146066,0.17877476470949077,4.182312378425962,5.14401292903207,4.16426283261826,3.901577942183139,0.3823342782425627,0.2491535208519242,3.962252100681793,0.0,,4.089455069629878,0.7627433809976863,0.6042333713593444,5.08032004709076,3.8136221896203413,0.3173585813573968,0.11052793151318677,4.114756497722704,4.608513651345857,3.846130501131341,4.027478113350444,AI ML Specialist
5.111333981977101,0.2652480067014577,0.9541916206484358,1,1.120204591658771,0.9068700005649402,0.4671630375713325,0.0,1.1289492299649253,5.234982832382596,0.9760157791749383,0.9218005531573054,0.3807747060649218,0.6421465719802444,0.8476552075244206,0.29944546587523246,,0.8385054267760077,0.7647092707531733,0.4366177348186585,4.753588509281136,1.060633042089687,0.40633414146969843,0.3472230274302503,0.8868307577729285,3.6138980051895793,0.9526630802128253,0.8526101040966783,AI ML Specialist
5.407068664790484,0.40126777810998226,1.8581008990328258,2,2.077184970258849,1.989099575025152,0.4673396502785908,0.2426031814408739,2.0925904816750953,5.986216841370446,2.092031016621683,2.1716664484936206,0.4854248665844678,0.49344474973000085,2.071112323620369,0.09570859944725735,,2.0813070039080492,0.810600683278961,0.5493385114088337,5.495229297526338,2.1830373894064077,0.26579890527307337,0.11394565678346177,1.864688328247689,4.697188348920358,4.066718640818508,1.9121562220171764,AI ML Specialist
5.981251261056995,0.2368293532953752,5.107569588906743,5,4.958992290250793,5.0788616418849175,0.42611082249699517,0.09693097249831804,4.8320946817287505,4.896559041634091,4.873866583245837,0.979883013208433,0.52129601021908,0.6372286882584703,5.102814327954114,0.30527164595230083,,4.906867677203793,0.8434901195394553,0.24047894332260372,5.310122427124634,4.918402818979392,0.4827040594018639,0.40146436587259166,4.878277622922369,4.33302950786667,4.9886232149712635,5.0145334099582355,AI ML Specialist
5.759428209342338,0.09727193942214668,4.1736482611352645,4,3.8373832168396858,2.0183699521277614,0.20793130032705276,0.0,3.8099335765704714,4.900442730185006,3.8519221183022623,4.1982189084323,0.74100046248715,0.41038371532618556,3.8798749918934967,0.08505659046531999,,4.134277125055914,0.9348042199338068,0.2902690303449942,5.365306206629494,3.930308597225227,0.13166443878494133,0.1903213516570679,4.170843376856942,3.6918210862303753,4.087383899642239,4.195116816205671,AI ML Specialist
5.827138651157016,0.0,0.09050024843942783,0,0.0,0.046654825741049816,0.6106450483053822,0.3801879814008076,0.06801761208305607,5.466849163370398,0.0,0.8648225012034126,0.7019352942361757,0.047581989513263145,0.07545166634276901,0.19895358825181841,,0.0,0.8512068633473102,0.16716672761133977,4.580989546031618,0.01807578950872668,0.212737059030716,0.15010832557596038,0.008766400814133879,4.191773319480694,0.11489364997084878,0.0,AI ML Specialist
5.1001836511054055,0.0,1.1874946521792826,1,1.9095173205746199,0.8076494023463023,0.3356476189882734,0.10034747043585525,0.9192337029073262,5.855256330335136,0.9439246669177329,1.1958750137029468,0.5299249116899989,0.38142940597132724,0.9227685619569466,0.2910734372286364,,0.9101329182491978,0.8029388278867,0.2915733811933199,5.1376921761386365,1.1934886704796612,0.2528047641180282,0.20595578212144203,1.031847908563548,4.003914446341713,0.9907444246811444,1.0609606320405893,AI ML Specialist
5.852648453962822,0.0,3.039630862164437,3,2.857790875126667,3.176417477204767,0.2952945299855066,0.2037653894883218,2.831192895175855,5.215370985140718,2.8825097854125015,2.8733655748835893,0.5550142394311273,0.5204991510878163,2.9590773043980882,0.3881384763153074,,2.807547528442147,0.7850949738668213,0.4482943005562696,4.987255455311017,3.184033731667691,0.32362577749109056,0.4081847991194916,2.9240735673617957,4.140687004639232,3.18769443859821,3.12766726242066,AI ML Specialist
5.058573031068675,0.11736089281879229,0.0,0,0.0,0.0,0.10802166609983976,0.0,0.15869776254651552,4.9840796184483604,0.08809950003737749,0.0,0.35843590298214356,0.2972841862646778,0.19765459960256798,0.16671936452374422,,0.0,0.865294676684438,0.3554570986340726,4.939976679712335,0.0,0.3485918173433704,0.12039336901687442,0.06682844815857852,4.571753315809816,0.10129894712997572,0.16965924597695853,AI ML Specialist
5.032629903073219,0.06754853925858889,0.0,0,0.07068782201548685,0.0,0.45572098145343926,0.09655576907929041,0.18636125108523677,5.842478629633378,0.0,0.0,0.5659666765478657,0.203701175818097,0.0,0.03906775870475482,,0.1943115269470695,0.9450276338055593,0.26793676407892353,4.653150854665521,0.0,0.3602297807277096,0.24771266580141016,0.0,4.160087820183324,0.058101319401388074,0.10420297244583593,AI ML Specialist
5.333162595077214,0.11700262417912563,2.0186554775981658,2,1.9130289467133266,2.069018865204356,0.513929543154062,0.23151091505306537,1.9737682050456402,5.392424184691635,2.0326158794235756,1.8234497461776482,0.47224893199482626,0.2598656756883204,2.152260337123654,0.3349470116298802,,2.0764171769451125,0.9326373807886834,0.5274363359893621,5.049947372211411,1.9560100210409581,0.2563775250784296,0.2544648700635226,2.133838001346223,3.896968227385651,2.013079343458057,2.1658800346657014,AI ML Specialist
5.377998660833651,0.1734894825958649,3.878729766732819,0,4.090405604384689,3.9951720432893194,0.34125787572110244,0.0,3.8094479632213147,4.642819907496131,4.055394045509221,3.929750557185893,0.5996572216992191,0.5988080253772861,4.092031423658078,0.3394971997372545,,4.16249162911061,0.7764979426448408,0.40186195745535963,5.071525686087136,4.0121242874775085,0.40938655333344115,0.47488506069588793,4.09038884384408,3.650277145012119,4.004653394677744,4.192783091988096,AI ML Specialist
5.912977659046295,0.2273347342903454,2.0808588070584233,2,0.8838740626003958,1.8414985985174133,0.6102379019011956,0.2214736786517567,1.8576554992561982,5.152297989352684,1.904946955518587,1.9978261132757136,0.5985192292175636,0.5525795282074273,2.1938887957142255,0.3379729118881772,,1.8790683262476116,0.9667331301127624,0.3837368269756623,4.799945323180811,2.1804897255839557,0.1541650077453067,0.1771709988873575,2.1926408700977076,4.468097879752345,1.9343577160986165,1.9560927165664375,AI ML Specialist
5.019928620059241,0.32396971166229405,5.179491464755661,5,4.850658866524475,4.876958951354584,0.5894153523714157,0.2090040775518764,5.008547117109894,5.533348844882468,4.959120215037094,4.897408537868073,0.806585903272441,0.5671076593867759,4.969822549782692,0.0,,4.829147098928818,0.802346101142717,0.586736689596193,4.971625457588273,4.9362720921347805,0.2546709376539392,0.10675092380335016,5.025701947257908,3.55012183730917,5.014465734735964,5.091939521466615,AI ML Specialist
5.818088149396562,0.0,1.898570276931536,2,2.126188832310876,1.8656045892425879,0.3099985117935896,0.0,1.8953629680738129,5.870248486155607,1.8692316565283045,2.0271813989130405,0.3894422909639906,0.5853200121487057,1.8467056365440926,0.06838856801235474,,2.0547302688048,0.8987798938170706,0.3774325632247031,4.747517708214741,1.9524103258971073,0.3444104134433744,0.3236570012010571,2.1811246920317595,4.139646658760738,2.069719778288037,1.9764350633292327,AI ML Specialist
5.347684364031198,0.04821195668510536,5.130455876384739,5,5.1256748235147995,0.0,0.5261532653849313,0.0,4.900040572278787,4.740832686702141,4.871298662814169,4.873150845221105,0.7256377734984426,0.5057082566750647,5.007262059657984,0.21231239514767092,,5.1995765929731155,0.7213061564383586,0.4353891648460937,5.349737398348345,4.963328927662378,0.37742182592742995,0.3212366214086696,4.909126787175124,4.58602703040034,4.975705885613428,4.992180498970829,AI ML Specialist
5.911275121704672,0.3993639126117211,0.0,0,0.19056999182695528,0.0,0.41000228862831606,0.2200535643624899,0.06903860526320466,5.150995574904287,0.0,0.07606280910328755,0.437383487388313,0.30877007588444255,4.038095802475132,0.04126540427833228,,0.0,0.8094840299420246,0.5576305697661565,5.263148399273172,0.0,0.18080597679539853,0.37447732979039555,0.1376529513439484,4.829225103621657,0.0,4.1756620195297085,AI ML Specialist
5.056834821863408,0.20278767015645552,3.868433515368907,4,3.8745633448081396,3.8024368274789584,0.27852005133869184,0.2510735754969264,3.804686224265558,5.829048249095619,3.8106137928452104,3.90445036571673,0.6568912601441411,0.24507057774655075,4.085827040112542,0.0,,4.011941529108503,0.8711171235214679,0.615564125052134,4.907512759528152,4.055068008627887,0.2887627234616329,0.34540464755119793,4.1962497313991935,4.65255943487721,3.928089463545774,4.1289457856135074,AI ML Specialist
5.5364061398089675,0.12092403597733441,3.0939059087318355,3,3.0993099882571036,3.048363894863814,0.06536587922496817,0.04316504710001344,3.1769836682036616,4.534187915248436,2.967264936777298,2.9184587772521775,0.7229288898842756,0.4025022678987836,2.8955306603364246,0.023193799595052328,,3.0768766590335392,0.7903232848423078,0.5239088798098082,4.7116222337753975,3.138178826897839,0.3926294218114838,0.30210838622011266,3.005518346727127,4.393639354267427,2.8533682406048966,2.8956378543022643,AI ML Specialist
5.203987020261895,0.33307106167973455,0.9966193670581925,1,1.134717164920441,1.0556001467257308,0.46006712115457776,0.15463821630793695,0.9658077699568383,4.955382073707118,0.9571684927799824,0.9455187444258575,0.46934652131618293,0.317118376879411,5.10568821924107,0.02743800961055748,,0.9472737412712331,0.8851597634799467,0.5947384292353353,5.388023298770224,0.8307527417258654,0.11455885523657097,0.2789705038282091,1.067617122804906,4.331142767311575,1.0485573914533601,4.8165565884895,AI ML Specialist
5.037976540915048,0.2835254608151144,1.1295387210552097,1,0.9766293547314984,1.1364965781880292,0.529227462184818,0.13263548906570133,0.8088803405492875,4.733647831740342,1.135890967776231,0.9107095258005828,0.8355091140896679,0.43787927909469637,1.1646395641342107,0.045559300219654694,,0.8065209181419865,0.9708635281583284,0.39979295676542825,5.350206162794361,0.9434409277405538,0.3108693009944963,0.28615245226794883,0.0,3.8538626009793697,0.9565001295605753,0.8357169612785172,AI ML Specialist
5.684128986828803,0.1745118901805978,2.8687210596011607,3,2.909741669005791,3.1612201123144836,0.3942699400543077,0.0,2.874481081080644,4.545875188805398,3.0063043966774856,2.8179148654544317,0.617734173799124,0.3186690146292526,3.095366214162939,0.3001254028480168,,3.0107700695835455,0.7301337229979938,0.1762670007235378,5.498774636337689,3.0955855596248734,0.11720549423020729,0.23998983005593508,2.9022283515583385,4.217735713812237,3.1978544884877884,3.059118782702359,AI ML Specialist
5.8151394748918666,0.0942681142581998,2.8101022485248675,3,3.0993927725016253,3.030443243576859,0.29728722599952784,0.13792297015530586,2.9392162795675976,5.4557486622769265,3.039498748555122,4.135515648088108,0.5252961778804207,0.34300277240152044,2.9654753898625894,0.13145695456759754,,2.8129163661811734,0.7880372672628161,0.6350153506968064,5.333545094960163,2.9119190037198663,0.28403595826847194,0.10765729602059959,3.083978695024499,4.554472277047252,2.9478149095507,3.1025083515603655,AI ML Specialist
5.550118682076058,0.07964278258039514,2.0250992959328227,2,1.9535548058116938,2.076461016403309,0.37220096539638076,0.11964042013800569,1.803061669122691,4.829355263907048,2.0267367239832517,1.8848655872156799,0.682630005842693,0.2381103519567152,2.1824274975161626,0.0790787497434819,,1.9311154085453754,0.9350159929752431,0.33055404051571813,4.6485502013738715,1.9526450789431906,0.24705554610863767,0.2042961695319239,2.107240804632558,4.573155577362069,1.8172960176120272,2.1622488720450543,AI ML Specialist
5.925060826235694,0.10694178668133286,4.866617927863938,3,2.909782456713633,3.022676641660647,0.37743717020759726,0.29907925790054224,3.1360029161415564,5.73026780631289,2.9982769514579983,2.93281123442404,0.758232741048769,0.2721525177702796,2.87442222926735,0.012501047528363562,,2.812310344210288,0.9557209513464524,0.2597375985714908,5.416293969885379,3.020362063670424,0.33750454026389076,0.09910365993286509,2.8233305222959757,4.871809885643589,2.9032671747729215,2.9367946673772285,AI ML Specialist
5.215995597816561,0.07665538296358804,2.9195147605218024,3,2.8677150394496165,3.141955446402126,0.3309856504308701,0.1485411822960357,3.073011949710467,5.348782755531949,2.8098041848239927,2.963804874949799,0.5929308991131603,0.3563339763763794,3.075090114617744,0.31851669922362236,,3.017649222666004,0.962088408185545,0.5558973536106464,5.355842510589806,3.075467542996232,0.3083406680693108,0.34608827477224957,2.813182598917686,4.104096776070406,2.99405486532983,2.991012966179945,AI ML Specialist
5.542224131975599,0.0,4.059852165669066,4,3.8891259585019142,4.0780190060362225,0.43512484386562245,0.0,1.926715039542399,5.999888945532848,4.145512898420099,3.9655929640458307,0.4972120242012826,0.5594121027709067,4.127973393896638,0.2303802725823527,,3.8495078043160946,0.8966572781781443,0.5621333326408211,4.964153843069563,3.9180508053930514,0.15546135250219914,0.13883161987819465,3.928021383891948,4.118692051470558,3.957969461420361,4.105672537509062,AI ML Specialist
5.615352883699627,0.0,5.051075355581546,5,0.837835045940766,4.848015882778915,0.36845924537401364,0.031047485670001457,5.096788469056739,5.374845049168553,4.988313549614335,5.152551966808856,0.4983238464998264,0.43349714327093136,5.105189455811202,0.0,,4.859780223832884,0.7578157004237125,0.5436998126748209,4.942193769692535,4.902297115915041,0.3122437755985994,0.23439125207735828,4.941452747002074,4.682795658652786,5.174575360259316,5.0102242969215975,AI ML Specialist
5.787854777926502,0.0,5.150356774587151,5,4.837424249681652,5.017401226039889,0.4576505666697017,0.0,4.958438964809666,5.248523820565079,1.9383858055941248,4.910737319989482,0.5709779352819475,0.17993217369392872,5.05949888375117,0.0,,4.959648083266551,0.7931105486455091,0.3213076290053746,5.225468677323984,5.179336182525649,0.15651437380052846,0.30566412415455646,4.930276159639147,4.518360958615715,5.144110715476215,5.185846473182397,AI ML Specialist
5.413267097770457,0.09603910799738967,1.1634149135035026,1,1.1556551940782138,1.12225397206393,0.14266218702251365,0.055419216059643645,0.8691637730995334,5.602201750367165,0.9823682113410016,1.019542324314251,0.29806881397939444,0.40212151814770725,0.9868850070286488,0.2261030612680096,,1.1959222315054916,0.8009468565063219,0.4905226754881576,5.1039948818287275,3.8343668177291317,0.23364118254756885,0.11851757535056986,0.985756386284567,3.99480812505145,0.8251096607829275,0.9039101817902278,AI ML Specialist
5.598455676722833,0.22158193008406454,2.0044610022975724,2,1.8152786999982973,1.8196032685050882,0.34548713663781533,0.16897519197204786,1.8532472212786315,5.870360754456502,2.1681879858731796,2.075748168207866,0.6242841238392804,0.4858493968971529,2.1303876378586932,0.06209433132683767,,2.1661356820631363,0.9308469013334382,0.47518630280859797,5.079228201326606,1.9659790367503156,0.22450413157681187,0.18737033111009016,4.999832838982115,4.793360312981527,1.9560077777590883,1.911868401452673,AI ML Specialist
5.469445865454415,0.05809285024204448,1.812543144159369,2,1.9704395331014135,2.0197320096474516,0.4661247305515878,0.17272990696998375,1.9303044819155848,4.576912579248126,2.0262075387962266,2.182937499374862,0.33853349442315106,0.3548741420218562,2.923564174607043,0.2863514292511122,,2.080071957777438,0.7101348480657831,0.5537952381957292,5.312345891478374,1.848408882286381,0.4328583209023318,0.0690779804755706,2.097680758821845,3.760343711089597,2.135717075985762,2.939912321064581,AI ML Specialist
5.492190375275966,0.1282682776029953,1.0696207510815088,1,0.0,1.1809265795857566,0.44086257363365977,0.0,1.1145618483293223,5.454034510234535,1.1374946690091257,1.0658796670689443,0.5287139570965358,0.6835904295998387,1.033751254154605,0.04665072318185699,,1.1728194493148436,0.9078253868264264,0.5944735638644162,4.955281897955708,0.8599493069513252,0.33474000802335435,0.303599586197874,1.0319042450550164,3.8878495658086973,0.8532119550971963,0.9659399074946449,AI ML Specialist
5.484299708043146,0.21111113280866253,3.8692326722932706,4,3.868231541862597,3.9789684200135254,0.6470005998867121,0.0,4.195939357981271,5.108948410534626,4.0558395210092515,3.977827531561983,0.6507641384308936,0.5112349976389741,3.9164118467495586,0.27814413865510834,,3.9524448331061612,0.7931488568172982,0.4667718697704639,4.611431184212213,3.8195669225865743,0.1542571945463308,0.3136917751586187,2.1433727384057177,4.787268072629303,3.987924331849913,3.8464389340106067,AI ML Specialist
5.323819817987153,0.0,2.1617185558456984,2,2.097893190306635,2.0309398144325295,0.42920390164465616,0.3476983349253929,2.1813088208877938,4.791212286644466,1.8587696801457767,2.004862358240425,0.5330248327050745,0.27160281038172834,2.1372596409740714,0.07435082590848985,,2.041052959242773,0.9841665706685077,0.2541582069748242,5.14493739643311,1.9134451702332254,0.3572801769037047,0.08548526065310823,1.9471324492102684,4.833157181701001,1.847617773199768,1.8968260679821654,AI ML Specialist
5.562631071767481,0.0,4.184212406374062,4,3.942417341567796,1.1160026316645144,0.15817454056909838,0.0,3.9526726990535543,5.1842243437449245,4.191758555959812,3.8936685423454382,0.3314558060366247,0.07349137447718987,4.139002460756974,0.070380890168336,,4.150141680743766,0.7804560841228102,0.38912623118719214,5.008033583253608,4.161969478644222,0.29925491723201203,0.08581836192155776,4.011977529415951,4.230007723081686,4.104210134208473,4.038308002076539,AI ML Specialist
5.776737581614814,0.0,1.1970628330322277,1,1.116735190029953,0.8575172907640942,0.3043650208193464,0.0,1.0563967286934055,4.559179487571512,1.0369176576499775,1.009050154100708,0.23835895032647125,0.3853953620089411,0.0635343833191172,0.09821680868067477,,0.8618153386854531,0.7305698667953378,0.5908918044301532,5.084453303362289,1.132563376398211,0.17595142909877687,0.11772548128980265,0.980702102692111,4.2971667651110215,0.940330318704087,0.16733138747968818,AI ML Specialist
5.052075898438119,0.014243842447757726,0.0,0,0.12629551684832035,0.0702995982834363,0.5162676198257075,0.0,0.12683489083060828,5.226268373499676,2.1875505891330635,0.0,0.46524878557806987,0.5097188541832437,0.17954986400661094,0.30242055549029573,,0.18116586915934707,0.9689607118467881,0.4003893619314365,4.549050377885715,0.0,0.5004323174918699,0.38880070240661757,0.19579506092238314,4.22970540596908,0.0,0.0,AI ML Specialist
5.944005733867562,0.18284129248683956,4.176695072165019,4,3.838643258918318,4.195738209255923,0.4705785700408407,0.1234697148791089,4.0184115214170335,5.463444174120227,3.8311679856561915,0.9676527203963368,0.5481743151164249,0.599011624019294,4.078166481567805,0.0,,4.115251971606484,0.7786938799006975,0.5134472268998201,5.218889672737533,4.022178371047615,0.4641475027146493,0.3000032916113423,4.03200596406999,3.8291873902750853,3.9751426495078994,3.984229113873734,AI ML Specialist
5.621198194200509,0.24614138729943155,0.0,0,0.0,0.16668613791677228,0.49934469261406184,0.0,0.1425532160600132,5.002315972385922,0.0,0.1373470095580473,0.6504273882929592,0.4269562189303858,0.0,0.0,,2.9588230584562374,0.8386740464544793,0.3830222891616002,5.195752006096005,0.0,0.13969670552424487,0.07679962242633276,0.04837237343531414,4.829958334747436,0.13442143788722039,0.0,AI ML Specialist
5.360299227626563,0.06827352898538475,0.07890430584231944,0,0.0,0.005489344488960823,0.5525393958312605,0.355421597392917,0.0,4.7084655050430335,0.08530538757680672,0.0,0.718639307513726,0.35928907739733396,0.0,0.05365899787602514,,0.13252951599788865,0.956210511095438,0.22903084101350507,4.774816460438726,0.0,0.16860606157860775,0.14471098950899153,0.07328840908456641,4.181805736746578,0.10368031636286773,0.01235341047311772,AI ML Specialist
5.836577735057663,0.16908545064714153,2.934130124172715,3,2.886367023030461,2.9013759755202164,0.44064352050127725,0.24692151583909516,2.984291716164508,5.965802480745113,3.0976186895832094,2.9823374002509193,0.6827961772869129,0.49885126183363554,3.004960953689894,0.1710722921898414,,2.9184000675772652,0.7499323146616222,0.5559792106244936,4.944098337161846,2.823869407303403,0.3315257204533465,0.23827431951570613,2.856375747688841,4.622945680815011,3.046733611358648,2.842834989769936,AI ML Specialist
